%Aromatic,%Negative,%positive,%hydro,%cys,Pi,Weight,size,charge,salt,cysteine
5.773420479,12.30936819,10.34858388,49.78213508,0.980392157,4.96,99619.37,10,1,0,0.1
5.098039216,11.37254902,21.56862745,39.21568627,0.392156863,10,28612.17,10,1,0,0.1
3.692307692,17.23076923,12.92307692,44.61538462,0.923076923,4.78,36033.62,10,1,0,0.1
6.796116505,12.62135922,9.708737864,48.54368932,1.941747573,4.79,11103.79,10,1,0,0.1
5.286343612,11.67400881,11.23348018,44.05286344,1.321585903,5.56,49569.95,10,1,0,0.1
4.275092937,14.49814126,11.89591078,46.09665428,0.371747212,4.94,58237.77,10,1,0,0.1
5.106888361,13.42042755,14.01425178,46.31828979,0.950118765,5.92,93289.18,10,1,0,0.1
3.149606299,14.96062992,14.96062992,45.66929134,0.787401575,5.62,14564.79,10,1,0,0.1
5.295315682,13.64562118,13.03462322,38.08553971,0.610997963,5.5,55815.23,10,1,0,0.1
1.5625,9.375,28.125,43.75,0,10.26,6941.25,10,1,0,0.1
4.918032787,12.02185792,20.76502732,33.33333333,0,9.66,18622.35,10,1,0,0.1
5.208333333,15.625,15.625,41.66666667,1.041666667,5.84,10744.32,10,1,0,0.1
5.194805195,13.25570981,13.97223466,43.79758173,0.537393641,5.89,250222.21,10,1,0,0.1
8.504398827,4.398826979,9.090909091,43.1085044,1.46627566,9.63,38130.62,10,1,0,0.1
3.812316716,16.71554252,12.90322581,44.13489736,0.146627566,4.71,69825.37,10,1,0,0.1
4.517133956,15.26479751,12.92834891,42.83489097,0.31152648,5.02,69651.09,10,1,0,0.1
4.914529915,13.03418803,14.74358974,39.52991453,0.213675214,7.75,50901.82,10,1,0,0.1
7.232704403,6.918238994,13.20754717,49.37106918,1.257861635,9.8,34426.19,10,1,0,0.1
7.296137339,9.442060086,12.87553648,43.34763948,0.429184549,6.07,23083.03,10,1,0,0.1
7.441860465,14.18604651,12.79069767,38.37209302,1.627906977,5.07,47238.96,10,1,0,0.1
2.457757296,15.8218126,13.3640553,31.95084485,0,5.03,73623.76,10,1,0,0.1
3.655913978,16.55913978,17.20430108,37.84946237,0.430107527,6.92,51115.65,10,1,0,0.1
5.686032138,14.33868974,17.18170581,36.34116193,0.988875155,8.56,93132.83,10,1,0,0.1
4.945454545,13.01818182,15.2,37.96363636,1.090909091,8.05,156852.04,10,1,0,0.1
3.445945946,9.797297297,8.716216216,41.01351351,0.27027027,5.17,160267.5,10,1,0,0.1
3.196347032,12.89954338,16.43835616,31.96347032,1.255707763,7.21,98811.9,10,1,0,0.1
2.669039146,18.32740214,12.63345196,36.83274021,0.533807829,4.56,62478.15,10,1,0,0.1
1.652892562,16.52892562,15.70247934,37.19008264,6.611570248,5.48,13866.05,10,1,0,0.1
4.651162791,6.976744186,8.372093023,40.93023256,0.465116279,6.82,23539.01,10,1,0,0.1
3.191489362,10.10638298,14.36170213,48.40425532,0.531914894,9.21,21136.86,10,1,0,0.1
6.565656566,8.585858586,7.070707071,38.88888889,2.272727273,4.76,37738.37,10,1,0,0.1
4.473304473,17.02741703,14.86291486,40.54834055,0.721500722,5.12,77235.23,10,1,0,0.1
10.33834586,11.65413534,8.082706767,35.52631579,0.37593985,4.58,58631.8,10,1,0,0.1
5.021834061,12.00873362,17.03056769,45.85152838,1.528384279,9.14,50032.68,10,1,0,0.1
4.339250493,9.861932939,6.311637081,33.53057199,0.394477318,4.42,47947.24,10,1,0,0.1
4.744525547,16.05839416,16.78832117,36.49635036,2.919708029,5.82,31326.52,10,1,0,0.1
6.896551724,13.79310345,17.24137931,27.5862069,4.597701149,8.4,10201.63,10,1,0,0.1
7.070707071,10.1010101,10.1010101,50.50505051,0.505050505,5.3,18723,10,1,0,0.1
7.762557078,11.41552511,12.78538813,37.89954338,0.913242009,6.07,24357.32,10,1,0,0.1
2.830188679,11.32075472,13.20754717,52.83018868,0,8.96,11372.28,10,1,0,0.1
5.583756345,13.70558376,15.73604061,37.05583756,0.507614213,6.52,22178.67,10,1,0,0.1
4.651162791,10.46511628,10.46511628,39.53488372,0,5.7,9397.61,10,1,0,0.1
3.71257485,17.00598802,13.29341317,46.46706587,0.479041916,4.82,91995.99,10,1,0,0.1
1.53256705,11.49425287,13.40996169,37.16475096,1.53256705,5.98,28320.82,10,1,0,0.1
4.8,12.53333333,12.26666667,45.6,1.066666667,5.44,41689.63,10,1,0,0.1
5.446623094,12.8540305,13.28976035,40.30501089,0.217864924,7.66,49344.11,10,1,0,0.1
4.575163399,24.18300654,17.64705882,33.9869281,1.307189542,4.69,17435.13,10,1,0,0.1
4.502814259,12.38273921,12.38273921,42.77673546,1.125703565,5.63,59642.06,10,1,0,0.1
2.447552448,14.51048951,12.93706294,50,0.874125874,4.91,57828.09,10,1,0,0.1
4.2,13,13.8,44.4,1.4,5.79,55246.23,10,1,0,0.1
2.863436123,16.51982379,15.30837004,42.40088106,0.660792952,5.31,102034.97,10,1,0,0.1
4.805491991,12.81464531,14.18764302,47.82608696,0.228832952,6.17,46684.94,10,1,0,0.1
7.189542484,13.07189542,16.33986928,43.1372549,0.653594771,8.65,17166.67,10,1,0,0.1
3.875968992,10.85271318,10.07751938,49.6124031,1.550387597,5.25,13905.95,10,1,0,0.1
4.895104895,11.18881119,12.58741259,44.05594406,1.398601399,5.67,11833.59,10,1,0,0.1
4.576659039,13.27231121,13.50114416,47.82608696,0.228832952,5.67,46782.98,10,1,0,0.1
3.892215569,11.07784431,14.07185629,49.4011976,0.299401198,6.79,33832.82,10,1,0,0.1
3.821656051,17.8343949,14.01273885,42.03821656,1.27388535,4.79,16983.09,10,1,0,0.1
6.802721088,18.36734694,17.68707483,37.75510204,0.340136054,5.47,32989.58,10,1,0,0.1
4.584527221,12.03438395,12.89398281,31.80515759,0.286532951,6.87,39189.55,10,1,0,0.1
3.365384615,13.46153846,13.46153846,45.19230769,2.884615385,5.46,22567.65,10,1,0,0.1
2.325581395,12.79069767,23.25581395,36.04651163,1.162790698,9,7286.15,10,1,0,0.1
3.718199609,12.32876712,11.93737769,50.88062622,0.195694716,5.11,51126.37,10,1,0,0.1
5.039370079,14.80314961,16.53543307,38.58267717,0.62992126,5.84,31276.82,10,1,0,0.1
2.981651376,8.256880734,12.8440367,31.65137615,0.229357798,9.21,47961.01,10,1,0,0.1
3.93258427,13.29588015,12.7340824,32.58426966,0.374531835,5.42,59649.67,10,1,0,0.1
5.531914894,20.14184397,14.75177305,37.73049645,0,4.77,80768.56,10,1,0,0.1
4.4045677,14.35562806,13.2137031,44.20880914,0.489396411,5.32,66470.4,10,1,0,0.1
4.4045677,14.19249592,13.2137031,44.20880914,0.326264274,5.37,66463.38,10,1,0,0.1
4.310344828,21.55172414,16.37931034,30.17241379,0,4.8,13092.21,10,1,0,0.1
3.821656051,17.8343949,14.01273885,42.67515924,1.27388535,4.8,17000.12,10,1,0,0.1
3.797468354,14.55696203,14.55696203,43.03797468,3.797468354,5.66,17506.98,10,1,0,0.1
5,8.5,24,36.5,1,10.67,22358.48,10,1,0,0.1
6.684491979,13.10160428,13.10160428,39.30481283,0.534759358,5.4,40393.48,10,1,0,0.1
4.102564103,11.79487179,14.87179487,34.87179487,1.025641026,6.65,21782.94,10,1,0,0.1
6.605504587,14.95412844,14.7706422,40.36697248,1.19266055,5.61,124141.56,10,1,0,0.1
5.263157895,10.52631579,10.52631579,50.87719298,0.877192982,5.72,12157.87,10,1,0,0.1
5.359661495,20.02820874,15.23272214,37.23554302,0,4.84,81275.2,10,1,0,0.1
2.777777778,11.80555556,17.36111111,46.52777778,0,9.62,15785.92,10,1,0,0.1
2.777777778,11.80555556,17.36111111,46.52777778,0,9.61,15759.88,10,1,0,0.1
5.328596803,10.47957371,11.01243339,47.24689165,0.710479574,5.8,61364.2,10,1,0,0.1
5.098039216,11.37254902,21.56862745,39.21568627,0.392156863,10.02,28681.23,10,1,0,0.1
1.428571429,10.47619048,16.19047619,27.61904762,0.476190476,9.23,23197.41,10,1,0,0.1
2.564102564,14.65201465,19.41391941,33.6996337,0,9.66,29863.76,10,1,0,0.1
5.671641791,13.43283582,14.02985075,38.50746269,2.388059701,5.55,38581.83,10,1,0,0.1
7.723577236,13.00813008,14.22764228,45.12195122,1.62601626,5.84,27088.91,10,1,0,0.1
4.521276596,15.15957447,18.35106383,40.15957447,0.79787234,7.69,42084.01,10,1,0,0.1
2.955665025,14.77832512,18.71921182,40.88669951,0,9.46,22963.37,10,1,0,0.1
1.526717557,8.396946565,21.3740458,36.64122137,0,10.1,14121.13,10,1,0,0.1
1.526717557,8.396946565,20.61068702,37.40458015,0,10.07,14106.11,10,1,0,0.1
6.757478632,12.07264957,13.16773504,40.46474359,0.988247863,6.11,433179.98,10,1,0,0.1
3.744493392,17.40088106,19.82378855,31.71806167,0.881057269,7.19,52141.76,10,1,0,0.1
3.153153153,13.96396396,14.86486486,48.1981982,0.45045045,5.97,24036.49,10,1,0,0.1
2.424242424,12.12121212,16.96969697,49.09090909,0.606060606,9.44,17691.43,10,1,0,0.1
3.555555556,13.33333333,15.11111111,44.44444444,0.444444444,8.62,24907.42,10,1,0,0.1
4.705882353,15.29411765,23.52941176,31.76470588,0,9.15,7383.2,10,1,0,0.1
6.25,14.0625,13.54166667,43.05555556,0.694444444,5.3,64597.03,10,1,0,0.1
6.832298137,20.49689441,22.98136646,29.19254658,1.242236025,5.74,18989.23,10,1,0,0.1
7.457627119,8.13559322,13.22033898,40,1.355932203,9.08,32915.98,10,1,0,0.1
1.242236025,10.86956522,11.49068323,38.19875776,0.621118012,7.21,34260.61,10,1,0,0.1
5.85106383,10.90425532,11.96808511,44.94680851,1.595744681,6.91,41624.72,10,1,0,0.1
5.233380481,11.59830269,12.87128713,46.53465347,0.99009901,6.05,76626.06,10,1,0,0.1
1.470588235,10.29411765,23.52941176,37.5,0.735294118,10.51,15788.34,10,1,0,0.1
2.743142145,18.45386534,10.47381546,34.78802993,0.249376559,4.39,90438.67,10,1,0,0.1
4.23216445,16.20314389,12.93833132,35.55018138,0.483675937,4.83,92413.39,10,1,0,0.1
5.805243446,13.8576779,11.61048689,41.19850187,1.498127341,4.93,59775.43,10,1,0,0.1
4,12,14.66666667,34,0.666666667,5.95,17794.74,10,1,0,0.1
5.394990366,11.36801541,12.33140655,45.27938343,0.963391137,5.76,53975.4,10,1,0,0.1
3.149606299,12.5984252,15.59055118,31.49606299,1.25984252,7.65,70616.64,10,1,0,0.1
3.846153846,6.41025641,24.35897436,41.02564103,0,10.93,8695.34,10,1,0,0.1
4.464285714,9.464285714,11.07142857,47.67857143,1.428571429,7.56,61288.46,10,1,0,0.1
2.465483235,16.66666667,13.90532544,30.17751479,0.295857988,4.89,112484.68,10,1,0,0.1
1.818181818,15.45454545,12.72727273,45.45454545,1.818181818,4.98,12380.19,10,1,0,0.1
5.429864253,10.40723982,22.1719457,40.7239819,1.809954751,10.03,25230.15,10,1,0,0.1
7.111289675,11.7717959,15.06629168,38.20811571,0.723182001,8.44,285903.91,10,1,0,0.1
4.146634615,12.98076923,14.78365385,39.42307692,1.442307692,6.65,186431.6,10,1,0,0.1
6.6,12.4,12.6,42.4,0.8,5.68,56177.88,10,1,0,0.1
2.964959569,11.5902965,13.20754717,47.97843666,1.347708895,5.93,37720.17,10,1,0,0.1
4.347826087,20.28985507,15.70048309,28.01932367,0.241545894,4.87,44535.18,10,1,0,0.1
8.024691358,10.49382716,12.96296296,46.91358025,1.234567901,6.87,17259.5,10,1,0,0.1
4.62962963,13.88888889,16.66666667,38.88888889,1.851851852,7.76,12312.14,10,1,0,0.1
6.589147287,17.82945736,10.85271318,41.86046512,1.550387597,4.42,28916.1,10,1,0,0.1
5.013927577,13.64902507,13.64902507,43.454039,1.39275766,5.51,39489.57,10,1,0,0.1
2.040816327,15.30612245,22.44897959,33.67346939,1.020408163,7.96,11050.21,10,1,0,0.1
3.735632184,10.34482759,12.35632184,51.14942529,2.298850575,6.26,36600.71,10,1,0,0.1
4.522613065,10.55276382,25.12562814,43.2160804,0,11.08,22525,10,1,0,0.1
4.522613065,10.05025126,25.12562814,42.71356784,0,11.18,22554.04,10,1,0,0.1
3.735632184,10.34482759,12.06896552,51.72413793,2.298850575,6.21,36717.98,10,1,0,0.1
5.282331512,11.47540984,12.56830601,42.44080146,1.821493625,5.92,60983.21,10,1,0,0.1
5.627705628,16.23376623,16.45021645,36.7965368,1.731601732,5.8,53309.58,10,1,0,0.1
3.284671533,16.05839416,16.78832117,40.87591241,1.459854015,6.41,30501.47,10,1,0,0.1
3.915662651,11.74698795,13.55421687,46.38554217,0.602409639,6.49,35615.48,10,1,0,0.1
5.504587156,18.11926606,16.05504587,37.6146789,0,5.17,48522.02,10,1,0,0.1
8.609271523,11.58940397,15.89403974,39.07284768,0.331125828,8.66,34137.91,10,1,0,0.1
0.869565217,13.04347826,18.26086957,41.73913043,0,9.3,13006.02,10,1,0,0.1
1.666666667,8.333333333,27.5,38.33333333,0.833333333,10.58,13778.37,10,1,0,0.1
4.424778761,9.734513274,20.3539823,37.16814159,1.769911504,9.61,12532.31,10,1,0,0.1
2.097902098,17.48251748,11.88811189,51.04895105,0,4.68,15471.68,10,1,0,0.1
6.674907293,12.85537701,14.09147095,35.47589617,0.494437577,6.24,91816.22,10,1,0,0.1
3.333333333,12.91666667,16.66666667,49.58333333,0.416666667,9.42,26371.56,10,1,0,0.1
4.973357016,10.65719361,11.72291297,47.77975133,0.710479574,5.99,61912.07,10,1,0,0.1
3.813559322,12.28813559,24.57627119,40.6779661,0.423728814,10.44,26996.33,10,1,0,0.1
4.155124654,12.18836565,12.74238227,49.58448753,0.831024931,5.95,39565.91,10,1,0,0.1
1.996370236,17.60435572,14.88203267,35.02722323,1.08892922,5,62780.14,10,1,0,0.1
2.564102564,12.82051282,23.07692308,43.58974359,0.641025641,9.73,17122,10,1,0,0.1
6.307222787,15.36113937,14.85249237,40.18311292,0.712105799,5.36,107390.33,10,1,0,0.1
6.466512702,18.47575058,20.55427252,34.64203233,0.230946882,8.18,49019.97,10,1,0,0.1
6.395348837,13.6627907,14.38953488,41.4244186,1.308139535,6.02,77386.25,10,1,0,0.1
3.184713376,15.2866242,14.64968153,32.48407643,0.636942675,5.52,17794.63,10,1,0,0.1
4.060913706,10.65989848,12.43654822,46.44670051,0,6.05,42410.89,10,1,0,0.1
6.293706294,15.38461538,13.28671329,37.76223776,0.699300699,5.05,15900.77,10,1,0,0.1
5.64516129,12.90322581,12.90322581,46.37096774,0.806451613,5.75,26664.27,10,1,0,0.1
4.533333333,10.13333333,13.86666667,48.53333333,1.866666667,7.24,37164.73,10,1,0,0.1
4.453441296,13.36032389,16.19433198,45.34412955,0,8.86,27477.37,10,1,0,0.1
5.813953488,10.46511628,20.93023256,29.06976744,0,9.75,9833.78,10,1,0,0.1
2.572347267,10.61093248,14.79099678,43.08681672,0.643086817,9.06,30616.15,10,1,0,0.1
8.626198083,12.4600639,7.028753994,37.38019169,1.277955272,4.28,31742.88,10,1,0,0.1
5.992010652,12.78295606,14.38082557,38.61517976,1.331557923,6.15,85546.9,10,1,0,0.1
5.714285714,13.33333333,11.9047619,46.19047619,1.428571429,5.15,22921.03,10,1,0,0.1
1.785714286,8.333333333,13.0952381,35.71428571,0.595238095,9.41,18051.01,10,1,0,0.1
5.821205821,12.88981289,12.47401247,44.07484407,1.03950104,5.43,52871.38,10,1,0,0.1
5.803571429,11.16071429,16.51785714,41.07142857,0.446428571,9.48,25344.12,10,1,0,0.1
5.324980423,13.93891934,14.87862177,37.43148003,0.313234143,5.99,145165.62,10,1,0,0.1
4.090909091,13.18181818,15.45454545,47.27272727,1.818181818,5.93,23833.17,10,1,0,0.1
6.909090909,17.45454545,20,30.18181818,0.727272727,8.62,32104.08,10,1,0,0.1
5.010438413,12.1085595,15.24008351,44.46764092,0.208768267,6.49,49216.27,10,1,0,0.1
3.191489362,15.22094926,14.97545008,40.91653028,0.327332242,5.64,134809.63,10,1,0,0.1
3.539823009,13.27433628,23.89380531,44.24778761,0,9.99,12835.94,10,1,0,0.1
1.756954612,8.931185944,12.1522694,33.6749634,1.02489019,6.2,74785.24,10,1,0,0.1
3.539823009,13.27433628,23.89380531,44.24778761,0,9.99,12821.92,10,1,0,0.1
0.757575758,6.060606061,18.18181818,52.27272727,0,10.67,13857.97,10,1,0,0.1
4.810126582,14.6835443,12.40506329,42.78481013,0.759493671,5.02,44565.95,10,1,0,0.1
5.333333333,12.76190476,14.28571429,45.9047619,0.952380952,6.05,58351.03,10,1,0,0.1
9.022556391,17.04260652,15.03759398,37.84461153,0.501253133,5.15,46147.44,10,1,0,0.1
6.361829026,14.51292247,14.31411531,39.3638171,0.198807157,5.52,57380.24,10,1,0,0.1
3.184357542,20.55865922,15.97765363,32.12290503,0.502793296,4.88,206452.04,10,1,0,0.1
4.610492846,13.67249603,12.66560678,44.72708002,0.529941706,5.32,206946.94,10,1,0,0.1
5.185185185,10.37037037,25.18518519,39.25925926,0,10.51,15197.58,10,1,0,0.1
1.492537313,13.43283582,20.89552239,44.7761194,0,10.78,7591.83,10,1,0,0.1
4.291845494,20.17167382,24.89270386,27.89699571,0.429184549,8.76,26875.36,10,1,0,0.1
6.996268657,14.64552239,14.83208955,39.73880597,0.839552239,5.74,122983.51,10,1,0,0.1
2.780867631,22.46941046,18.46496107,30.92324805,0,4.95,103023.38,10,1,0,0.1
4.379562044,11.67883212,19.7080292,40.87591241,0.729927007,9.38,16020.72,10,1,0,0.1
2.007648184,13.7667304,15.583174,29.54110899,0,5.92,113616.2,10,1,0,0.1
8.791208791,10.98901099,14.28571429,43.95604396,1.098901099,6.35,17566.99,10,1,0,0.1
4.015296367,10.3250478,11.66347992,46.27151052,1.338432122,7.04,56584.78,10,1,0,0.1
5.555555556,15.87301587,10.71428571,46.03174603,0.396825397,4.65,27893.25,10,1,0,0.1
5.691056911,15.17615176,10.8401084,39.56639566,2.43902439,4.61,41937.87,10,1,0,0.1
3.539823009,20.64896755,12.97935103,37.16814159,0,4.54,38349.16,10,1,0,0.1
6.231884058,15.94202899,16.8115942,40.86956522,0.869565217,5.63,75207.63,10,1,0,0.1
2.919708029,28.71046229,15.32846715,35.76642336,0,4.36,46553.09,10,1,0,0.1
5.349794239,13.99176955,15.22633745,42.38683128,0.411522634,5.92,27339.22,10,1,0,0.1
2.991452991,11.11111111,12.82051282,44.44444444,1.282051282,6.9,25604.02,10,1,0,0.1
4.042553191,11.91489362,12.55319149,46.59574468,1.063829787,5.93,50844.09,10,1,0,0.1
1.834862385,14.67889908,18.34862385,33.02752294,0.917431193,8.97,12781.72,10,1,0,0.1
4.62962963,15.27777778,17.12962963,37.96296296,0.925925926,5.81,24993.31,10,1,0,0.1
6.32183908,11.49425287,11.7816092,44.82758621,1.436781609,5.65,38131.39,10,1,0,0.1
3.649635036,6.569343066,15.32846715,54.74452555,1.459854015,10.33,14341.74,10,1,0,0.1
4.962779156,10.17369727,11.66253102,46.15384615,1.488833747,8.36,44386.14,10,1,0,0.1
4.21686747,11.74698795,13.55421687,46.38554217,0.602409639,6.49,35715.66,10,1,0,0.1
3.2,12,13.6,46.6,1.4,7.54,54413.44,10,1,0,0.1
4.146341463,14.3902439,13.90243902,41.46341463,0.487804878,5.07,42047.76,10,1,0,0.1
3.614457831,11.14457831,14.15662651,47.89156627,0.602409639,8.29,35749.94,10,1,0,0.1
4.587155963,10.09174312,21.10091743,37.6146789,2.752293578,9.47,12050.79,10,1,0,0.1
8.606557377,12.70491803,11.06557377,38.1147541,0.409836066,5.1,27500.71,10,1,0,0.1
6.043956044,12.36263736,14.01098901,44.78021978,1.648351648,6.07,40313.31,10,1,0,0.1
5.923344948,14.9825784,14.28571429,41.46341463,0.348432056,5.36,32168.4,10,1,0,0.1
5.894308943,11.58536585,13.61788618,47.96747967,1.219512195,6.84,53922.83,10,1,0,0.1
3.703703704,12.79461279,12.79461279,47.81144781,1.683501684,5.87,32266.41,10,1,0,0.1
5.048076923,13.22115385,15.14423077,48.79807692,0.240384615,7.09,44607.23,10,1,0,0.1
3.553299492,12.69035533,15.2284264,45.00846024,1.353637902,6.18,56589.06,10,1,0,0.1
8.009708738,13.34951456,14.80582524,42.47572816,0.485436893,7.63,46520.15,10,1,0,0.1
3.29218107,13.58024691,16.46090535,43.62139918,1.234567901,6.72,27769.05,10,1,0,0.1
5.263157895,10.93117409,13.36032389,46.55870445,1.214574899,8.28,26018.65,10,1,0,0.1
1.526717557,10.6870229,17.55725191,38.16793893,0,9.77,14395.2,10,1,0,0.1
6.15942029,14.58333333,16.21376812,39.58333333,1.177536232,5.95,119994.91,10,1,0,0.1
5.441176471,10.14705882,12.05882353,46.47058824,0.294117647,6.5,73674.45,10,1,0,0.1
2.972972973,11.35135135,12.97297297,47.56756757,1.351351351,6.47,39749.13,10,1,0,0.1
4.677060134,12.24944321,13.36302895,47.88418708,2.449888641,5.83,49125.51,10,1,0,0.1
4.588607595,9.335443038,13.60759494,38.60759494,0,9.49,69762.12,10,1,0,0.1
5.511811024,10.23622047,14.96062992,44.88188976,3.149606299,6.52,11837.82,10,1,0,0.1
6.178489703,13.27231121,12.12814645,37.07093822,0.457665904,5.17,48382.74,10,1,0,0.1
6.614785992,13.22957198,12.6459144,40.46692607,0.389105058,5.46,57474.25,10,1,0,0.1
1.376146789,16.97247706,17.43119266,34.86238532,0,6.69,24137.56,10,1,0,0.1
5.802047782,14.67576792,13.99317406,40.9556314,1.365187713,5.33,33324.06,10,1,0,0.1
5.649717514,15.25423729,17.23163842,41.24293785,0.988700565,7.21,80842.75,10,1,0,0.1
6.134969325,11.8609407,12.88343558,47.44376278,1.431492843,6.19,53543.25,10,1,0,0.1
2.594810379,18.36327345,17.76447106,39.52095808,0.698602794,5.61,112268.42,10,1,0,0.1
4.693140794,14.62093863,14.44043321,41.15523466,1.624548736,5.6,62206.82,10,1,0,0.1
4.329004329,15.15151515,15.58441558,41.99134199,1.731601732,6.02,26086.99,10,1,0,0.1
1.587301587,10.05291005,30.68783069,39.68253968,0,11.35,21572.92,10,1,0,0.1
5.080831409,12.70207852,15.24249423,45.03464203,0.692840647,8.18,48148.2,10,1,0,0.1
7.761732852,10.83032491,12.27436823,41.51624549,0,5.99,61168.05,10,1,0,0.1
0.662251656,9.933774834,20.52980132,43.04635762,0,10.61,16403.63,10,1,0,0.1
4.427083333,14.58333333,13.28125,44.01041667,1.302083333,5.18,42124.73,10,1,0,0.1
6.25,11.93181818,10.22727273,43.75,1.704545455,5.01,18983.48,10,1,0,0.1
4.776119403,14.32835821,14.62686567,42.3880597,0.597014925,6.08,36905.2,10,1,0,0.1
2,6,27,45,0,11.6,11004.01,10,1,0,0.1
2,6,27,44,0,11.6,10992.98,10,1,0,0.1
3.816793893,9.732824427,11.83206107,46.5648855,1.717557252,8.39,56393.87,10,1,0,0.1
4.329896907,14.63917526,13.60824742,45.56701031,0.824742268,5.28,53738.41,10,1,0,0.1
6.293706294,14.45221445,14.68531469,41.25874126,1.165501166,5.65,48057.53,10,1,0,0.1
5.206463196,16.15798923,17.23518851,41.11310592,0.538599641,6.16,63384.32,10,1,0,0.1
4.4,11.6,17.2,30,0.4,9.31,28954.2,10,1,0,0.1
3.927492447,11.48036254,12.99093656,47.73413897,2.719033233,6.61,35905.35,10,1,0,0.1
4.521276596,11.96808511,14.36170213,44.14893617,1.329787234,7.66,40838.31,10,1,0,0.1
2.212389381,9.734513274,22.56637168,44.24778761,0,11.33,24824.4,10,1,0,0.1
4.867256637,11.0619469,11.0619469,48.2300885,0.884955752,5.8,24664.5,10,1,0,0.1
4.061895551,15.47388781,12.76595745,43.90715667,0.193423598,4.95,57749.25,10,1,0,0.1
2.189781022,8.759124088,18.97810219,48.17518248,0.729927007,10.73,14405.42,10,1,0,0.1
5.097087379,14.5631068,15.04854369,42.47572816,0.242718447,5.82,46562.28,10,1,0,0.1
6.395348837,18.02325581,18.02325581,33.72093023,0.581395349,5.72,20306.94,10,1,0,0.1
1.652892562,12.39669421,18.18181818,38.01652893,0,9.52,13775.86,10,1,0,0.1
4.830917874,14.49275362,13.76811594,43.96135266,0.241545894,5.38,45407.43,10,1,0,0.1
6.326889279,12.47803163,13.53251318,42.17926186,1.054481547,6.18,63088.54,10,1,0,0.1
